playerID,adjusted_salary,age,career_length,bats,throws,POS,teamName,career_OPS,career_PA,Career_R,Career_H,Career_HR,career_RBI,Career_BB,Career_SO,Career_IBB,career_TB,career_WAR
watkilo01,646800.0,23.0,0.0,L,R,2B,Chicago Cubs,0.505,42,2,8,0,0,3,14,0,9,-0.3
chiselo01,650628.0,24.0,2.0,L,R,3B,Cleveland Guardians,0.695,682,73,157,23,74,32,132,1,264,2.5700000000000003
cainlo01,664191.0,27.0,3.0,R,R,OF,Kansas City Royals,0.698,867,102,210,12,91,58,178,2,300,6.82
marsolo01,1320000.0,27.0,5.0,R,R,C,Cleveland Guardians,0.608,882,93,168,5,60,98,190,0,230,1.7
dudalu01,685397.0,27.0,3.0,L,R,1B,New York Mets,0.766,1282,134,272,44,153,145,301,7,468,-0.2400000000000001
cruzlu01,666600.0,29.0,5.0,R,R,3B,Los Angeles Dodgers,0.588,652,57,143,7,57,24,78,3,193,1.4399999999999995
jimenlu02,646800.0,25.0,0.0,R,R,3B,Los Angeles Angels,0.608,110,15,27,0,5,2,28,0,33,0.42
valbulu01,1227600.0,27.0,5.0,L,R,3B,Chicago Cubs,0.654,1500,144,296,29,122,148,282,6,468,2.05
montzlu01,646800.0,29.0,5.0,R,R,C,Oakland Athletics,0.597,56,4,8,2,8,6,17,0,17,-0.27
scottlu01,3630000.0,35.0,8.0,L,R,OF,Tampa Bay Rays,0.821,3193,370,725,135,436,334,662,33,1351,11.83
overbly01,1650000.0,36.0,12.0,L,L,1B,New York Yankees,0.782,5506,621,1295,147,640,602,1048,55,2102,17.1
izturma01,3960000.0,32.0,9.0,B,R,3B,Toronto Blue Jays,0.703,3312,403,800,39,333,265,351,11,1109,11.22
machama01,653400.0,20.0,1.0,R,R,3B,Baltimore Orioles,0.744,912,112,239,21,97,38,151,0,373,7.460000000000001
krausma01,646800.0,25.0,0.0,L,R,1B,Houston Astros,0.633,146,11,28,4,13,10,45,0,49,-0.32
ozunama01,646800.0,22.0,0.0,R,R,OF,Miami Marlins,0.692,291,31,73,3,32,13,57,0,107,0.92
scutama01,8800000.0,37.0,11.0,R,R,SS,San Francisco Giants,0.73,5473,682,1354,77,509,473,567,7,1896,22.36
semiema01,646800.0,22.0,0.0,R,R,SS,Chicago White Sox,0.674,71,7,18,2,7,1,22,0,28,0.55
derosma01,990000.0,38.0,15.0,R,R,3B,Toronto Blue Jays,0.752,4094,538,975,100,494,358,707,17,1495,10.6
ellisma01,6930000.0,36.0,11.0,R,R,2B,Los Angeles Dodgers,0.72,5526,675,1311,105,538,424,763,17,1927,33.99
kotsama01,1716000.0,37.0,16.0,L,L,OF,San Diego Padres,0.736,7110,790,1784,127,720,554,757,38,2614,21.33
reynoma01,7920000.0,29.0,6.0,R,R,3B,Cleveland Guardians,0.793,3947,530,797,202,568,459,1276,19,1587,6.25
teixema01,30525000.0,33.0,10.0,B,R,1B,New York Yankees,0.893,6621,943,1588,341,1113,754,1142,81,3003,47.66
trumbma01,712800.0,27.0,3.0,R,R,OF,Los Angeles Angels,0.768,1853,218,429,95,284,116,465,15,806,6.86
byrdma01,924000.0,35.0,11.0,R,R,OF,New York Mets,0.761,4813,600,1222,106,533,307,866,20,1856,20.84
maldoma01,652080.0,26.0,2.0,R,R,C,Milwaukee Brewers,0.636,459,35,93,12,52,30,110,1,147,1.39
pradoma01,9240000.0,29.0,7.0,R,R,3B,Arizona Diamondbacks,0.775,3463,425,924,66,368,244,361,8,1362,18.77
adamsma01,646800.0,24.0,1.0,L,R,1B,St. Louis Cardinals,0.8,410,54,105,19,64,28,104,0,182,1.13
carpema01,665280.0,27.0,2.0,L,R,3B,St. Louis Cardinals,0.851,1076,170,287,17,124,110,165,3,440,7.479999999999999
carsoma01,646800.0,31.0,4.0,R,R,OF,Cleveland Guardians,0.613,187,16,42,6,21,5,52,0,63,0.3999999999999999
davidma02,646800.0,22.0,0.0,R,R,3B,Arizona Diamondbacks,0.767,87,8,18,3,12,10,24,1,33,0.21
diazma02,646800.0,35.0,10.0,R,R,OF,Miami Marlins,0.767,2052,212,546,45,226,106,378,12,807,3.75
dominma01,649176.0,23.0,2.0,R,R,3B,Houston Astros,0.7,750,72,173,26,95,36,121,2,286,2.46
hollima01,21479185.0,33.0,9.0,R,R,OF,St. Louis Cardinals,0.918,6119,949,1681,251,966,596,1010,47,2869,40.12
joycema01,3234000.0,28.0,5.0,L,R,OF,Tampa Bay Rays,0.795,2040,258,440,79,261,237,422,15,803,10.54
kempma01,26730000.0,28.0,7.0,R,R,OF,Los Angeles Dodgers,0.843,3897,573,1033,157,559,312,919,52,1741,20.57
pagnoma01,646800.0,30.0,4.0,R,R,C,Houston Astros,0.649,105,8,25,1,13,5,21,0,30,0.06
tuiasma01,693000.0,27.0,5.0,R,R,OF,Detroit Tigers,0.646,401,41,74,12,45,38,127,0,127,-0.1899999999999999
wietema01,7260000.0,27.0,4.0,B,R,C,Baltimore Orioles,0.739,2610,270,598,87,328,226,480,21,986,14.5
dendema01,646800.0,25.0,0.0,L,L,OF,New York Mets,0.546,63,7,12,1,6,4,23,0,16,0.04
stassma01,646800.0,22.0,0.0,R,R,C,Houston Astros,0.661,8,0,2,0,1,0,2,0,2,-0.01
cabreme01,10560000.0,28.0,8.0,B,L,OF,Toronto Blue Jays,0.746,4236,525,1091,72,447,307,514,30,1572,14.72
mesame01,647064.0,26.0,1.0,R,R,OF,New York Yankees,0.971,16,2,6,0,2,1,2,0,8,0.09
bournmi01,9240000.0,30.0,7.0,L,R,OF,Cleveland Guardians,0.699,3941,534,958,28,265,336,811,12,1290,21.82
brantmi02,695508.0,26.0,4.0,L,L,OF,Cleveland Guardians,0.712,2162,240,545,26,212,157,256,15,751,7.15
choicmi01,646800.0,23.0,0.0,R,R,OF,Oakland Athletics,0.649,19,2,5,0,0,1,6,0,6,0.13
cuddymi01,13860000.0,34.0,12.0,R,R,OF,Colorado Rockies,0.807,5489,733,1361,177,722,489,983,36,2272,15.53
martimi02,646800.0,30.0,2.0,B,R,OF,Philadelphia Phillies,0.495,396,40,68,5,34,23,68,2,95,-0.48
mckenmi01,666600.0,28.0,3.0,R,R,C,Pittsburgh Pirates,0.667,607,51,121,17,64,49,151,3,204,0.91
saundmi01,676632.0,26.0,4.0,L,R,OF,Seattle Mariners,0.669,1656,188,333,43,148,150,430,5,555,3.1100000000000003
taylomi01,646800.0,27.0,2.0,R,R,OF,Oakland Athletics,0.399,81,6,10,1,1,7,26,0,14,-0.84
youngmi02,24254967.0,36.0,13.0,R,R,SS,Philadelphia Phillies,0.787,8612,1137,2375,185,1030,575,1235,28,3491,24.68
cabremi01,27720000.0,30.0,10.0,R,R,1B,Detroit Tigers,0.967,7126,1064,1995,365,1260,799,1201,180,3530,54.77
gonzami04,646800.0,22.0,0.0,R,R,C,Chicago White Sox,0.444,9,0,2,0,0,0,3,0,2,0.01
montemi01,13200000.0,29.0,7.0,L,R,C,Arizona Diamondbacks,0.776,2870,325,676,84,376,278,573,33,1089,12.53
olivomi01,1056000.0,34.0,11.0,R,R,C,Miami Marlins,0.692,3968,431,900,145,488,157,1048,19,1562,8.05
tejadmi01,1452000.0,39.0,16.0,R,R,SS,Kansas City Royals,0.792,9205,1230,2407,307,1302,553,1079,73,3842,47.11
avilemi01,2970000.0,32.0,5.0,R,R,SS,Cleveland Guardians,0.704,2265,283,579,48,236,93,295,4,851,8.84
baxtemi01,660420.0,28.0,3.0,L,R,OF,New York Mets,0.683,415,46,81,4,26,47,84,4,123,0.6
carpmi01,671220.0,27.0,4.0,L,R,1B,Boston Red Sox,0.781,851,86,203,27,114,74,212,1,338,2.65
morsemi01,9240000.0,31.0,8.0,R,R,OF,Seattle Mariners,0.807,2027,233,523,83,272,121,455,7,879,4.08
moustmi01,692340.0,24.0,2.0,L,R,3B,Kansas City Royals,0.681,1493,137,335,37,145,93,258,5,528,3.46
napolmi01,6600000.0,31.0,7.0,R,R,1B,Boston Red Sox,0.859,3231,450,716,169,472,388,860,20,1390,22.08
nickemi01,646800.0,30.0,3.0,R,R,C,Toronto Blue Jays,0.479,191,12,31,2,19,12,43,0,41,-0.93
troutmi01,673200.0,21.0,2.0,R,R,OF,Los Angeles Angels,0.948,1490,258,399,62,196,186,305,14,691,19.91
zuninmi01,646800.0,22.0,0.0,R,R,C,Seattle Mariners,0.619,193,22,37,5,14,16,49,0,57,0.35
morelmi01,663564.0,27.0,3.0,L,L,1B,Texas Rangers,0.758,1560,181,354,63,186,132,316,17,615,2.04
sierrmo01,646800.0,24.0,1.0,R,R,OF,Toronto Blue Jays,0.724,279,25,64,7,28,22,73,1,104,0.05
kawasmu01,646800.0,32.0,1.0,L,R,2B,Toronto Blue Jays,0.582,404,40,75,1,31,40,59,0,95,0.6
freimna01,646800.0,26.0,0.0,R,R,1B,Oakland Athletics,0.716,208,10,52,4,24,14,31,0,74,-0.39
mclouna01,2640000.0,31.0,8.0,L,R,OF,Baltimore Orioles,0.752,3575,511,779,100,326,350,604,22,1302,7.220000000000001
schiena01,2970000.0,29.0,6.0,L,R,OF,Chicago Cubs,0.739,1892,206,460,45,191,114,324,16,738,5.3
sotone01,646800.0,24.0,0.0,R,R,1B,Cincinnati Reds,0.077,13,0,0,0,0,0,6,0,0,-0.33
walkene01,4356000.0,27.0,4.0,B,R,2B,Pittsburgh Pirates,0.762,2252,262,548,54,271,189,395,11,849,9.67
cruzne02,13530000.0,32.0,8.0,R,R,OF,Texas Rangers,0.822,3182,404,774,157,489,250,711,19,1432,12.06
bussni01,646800.0,26.0,0.0,L,R,OF,Los Angeles Dodgers,0.255,20,0,2,0,0,1,1,0,2,-0.33
casteni01,646800.0,21.0,0.0,R,R,OF,Detroit Tigers,0.556,18,1,5,0,0,0,1,0,5,-0.18
frankni01,646800.0,22.0,0.0,B,R,2B,Seattle Mariners,0.685,412,38,83,12,45,42,113,1,141,2.28
greenni01,646800.0,34.0,9.0,R,R,2B,Miami Marlins,0.649,1220,147,254,17,103,80,286,2,373,-0.29
hundlni01,3960000.0,29.0,5.0,R,R,C,San Diego Padres,0.686,1753,160,376,46,192,127,422,11,618,4.890000000000001
markani01,20262000.0,29.0,7.0,L,L,OF,Baltimore Orioles,0.801,5256,668,1370,127,608,491,690,36,2070,24.09
noonani01,646800.0,24.0,0.0,L,R,2B,San Francisco Giants,0.499,111,12,23,0,5,6,24,3,25,-0.34
puntoni01,1980000.0,35.0,12.0,B,R,2B,Los Angeles Dodgers,0.65,3510,400,757,17,249,361,595,9,992,14.75
swishni01,14520000.0,32.0,9.0,B,L,OF,Cleveland Guardians,0.82,5647,758,1220,231,736,746,1208,41,2213,24.6
arenano01,646800.0,22.0,0.0,R,R,3B,Colorado Rockies,0.706,514,49,130,10,52,23,72,1,197,2.48
reimono01,1320000.0,29.0,4.0,R,R,OF,Baltimore Orioles,0.766,1056,125,236,41,126,99,215,4,411,2.9
aokino01,2260500.0,31.0,1.0,L,R,OF,Milwaukee Brewers,0.754,1262,161,321,18,87,98,95,2,446,5.859999999999999
infanom01,5280000.0,31.0,11.0,R,R,2B,Detroit Tigers,0.721,4519,504,1165,74,421,245,616,8,1678,17.5
quintom01,646800.0,31.0,8.0,L,R,SS,New York Mets,0.584,1131,116,222,8,71,94,233,12,298,-0.8300000000000001
santoom01,646800.0,32.0,5.0,R,R,C,Cleveland Guardians,0.643,349,29,80,7,41,15,51,1,117,-0.39
arciaos01,646800.0,22.0,0.0,L,R,OF,Minnesota Twins,0.734,378,34,88,14,43,23,117,0,151,-0.74
sandopa01,7524000.0,26.0,5.0,B,R,3B,San Francisco Giants,0.827,2895,330,782,90,389,220,379,44,1250,17.15
goldspa01,660000.0,25.0,2.0,R,R,1B,Arizona Diamondbacks,0.893,1474,213,368,64,233,179,328,23,658,10.14
janispa01,957000.0,30.0,5.0,R,R,SS,Atlanta Braves,0.572,1206,116,231,7,81,93,175,4,311,0.5800000000000001
konerpa01,16501988.0,37.0,16.0,R,R,1B,Chicago White Sox,0.847,9281,1147,2297,434,1390,911,1340,80,4017,28.74
ciriape01,663300.0,27.0,3.0,R,R,3B,Boston Red Sox,0.692,449,49,117,4,34,18,79,4,163,0.84
floripe01,653400.0,26.0,2.0,B,R,SS,Minnesota Twins,0.601,606,61,120,10,56,44,151,1,177,1.96
alvarpe01,924000.0,26.0,3.0,L,R,3B,Pittsburgh Pirates,0.749,1848,194,392,86,268,166,565,15,737,4.63
kozmape01,646800.0,25.0,2.0,R,R,SS,St. Louis Cardinals,0.608,552,57,116,3,50,45,114,9,157,0.8399999999999999
orrpe01,646800.0,34.0,8.0,L,R,2B,Philadelphia Phillies,0.617,738,94,177,3,46,28,143,3,226,0.58
bourjpe01,676500.0,26.0,3.0,R,R,OF,Los Angeles Angels,0.704,1136,144,258,24,89,63,251,0,408,8.360000000000001
gosseph01,646800.0,24.0,0.0,R,R,2B,Atlanta Braves,0.762,7,2,2,0,0,1,2,1,2,0.0
polanpl01,3630000.0,37.0,15.0,R,R,2B,Miami Marlins,0.74,7887,1009,2142,104,723,429,538,13,2866,41.87
fieldpr01,30360000.0,29.0,8.0,L,R,1B,Detroit Tigers,0.916,5612,736,1352,285,870,726,980,138,2496,23.72
berryqu01,646800.0,28.0,1.0,L,L,OF,Boston Red Sox,0.71,339,49,80,3,33,26,82,0,111,0.87
davisra01,3300000.0,32.0,7.0,R,R,OF,Toronto Blue Jays,0.693,2640,351,652,27,224,151,451,4,916,7.77
penara02,726000.0,27.0,4.0,B,R,3B,Atlanta Braves,0.605,445,54,100,5,44,21,76,0,133,0.2699999999999999
hernara02,4224000.0,37.0,14.0,R,R,C,Los Angeles Dodgers,0.744,5701,580,1345,169,757,430,734,23,2130,22.04
santira01,2772000.0,33.0,11.0,B,R,SS,Detroit Tigers,0.641,2580,275,548,28,197,179,382,2,745,6.75
ibanera01,3630000.0,41.0,17.0,L,R,OF,Seattle Mariners,0.809,7998,1032,1993,300,1181,680,1315,83,3405,21.82
johnsre02,2112000.0,36.0,10.0,R,R,OF,Atlanta Braves,0.748,3767,494,965,63,380,180,685,11,1399,11.15
brignre01,658680.0,27.0,5.0,B,R,SS,Colorado Rockies,0.573,814,74,169,11,73,39,200,5,237,-0.3500000000000003
riverre01,646800.0,29.0,9.0,R,R,C,San Diego Padres,0.531,344,24,66,4,22,14,89,1,93,0.35
fuentre01,646800.0,22.0,0.0,L,L,OF,San Diego Padres,0.374,36,4,5,0,1,3,16,0,5,-0.28
ankieri01,646800.0,33.0,14.0,L,L,OF,Houston Astros,0.724,2115,260,462,76,251,162,555,13,811,5.48
weeksri01,14520000.0,30.0,10.0,R,R,2B,Milwaukee Brewers,0.768,4414,648,940,140,401,467,1029,13,1606,12.24
brantro01,646800.0,23.0,1.0,L,R,C,Miami Marlins,0.623,356,25,76,4,26,28,69,3,105,-1.22
johnsro07,646800.0,30.0,6.0,R,R,C,St. Louis Cardinals,0.57,829,62,147,8,64,72,186,6,217,-0.99
grossro01,646800.0,23.0,0.0,B,L,OF,Houston Astros,0.702,288,29,69,4,21,23,70,0,95,0.55
andinro01,2112000.0,29.0,8.0,R,R,2B,Seattle Mariners,0.612,1467,157,306,18,96,113,309,2,420,2.03
canoro01,19800000.0,30.0,8.0,L,R,2B,New York Yankees,0.859,5791,799,1649,204,822,350,689,65,2692,44.42
chiriro01,646800.0,29.0,2.0,R,R,C,Texas Rangers,0.568,90,7,17,1,7,7,19,0,25,-0.01
bernaro01,1600500.0,29.0,5.0,L,L,OF,Washington Nationals,0.666,1400,154,301,27,112,111,296,6,451,1.46
kiescro01,646800.0,26.0,0.0,L,R,OF,San Francisco Giants,0.521,95,6,17,0,5,11,29,2,19,-0.32
cedenro02,947760.0,30.0,8.0,R,R,SS,Houston Astros,0.643,2783,265,629,40,239,146,565,22,905,-1.3699999999999997
tejadru01,679405.0,23.0,3.0,R,R,SS,New York Mets,0.642,1359,132,315,2,86,99,185,6,388,3.34
martiru01,9900000.0,30.0,7.0,R,R,C,Pittsburgh Pirates,0.745,4180,505,925,108,473,480,654,36,1434,24.19
doumiry01,4620000.0,32.0,8.0,B,R,C,Minnesota Twins,0.767,3241,339,787,99,396,225,572,27,1285,9.6
flahery01,651420.0,26.0,1.0,L,R,2B,Baltimore Orioles,0.657,438,43,88,16,46,25,105,3,151,0.8400000000000001
goinsry01,646800.0,25.0,0.0,L,R,2B,Toronto Blue Jays,0.609,121,11,30,2,8,2,28,0,41,0.94
hanigry01,3102000.0,32.0,6.0,R,R,C,Cincinnati Reds,0.702,1580,128,355,20,138,189,159,38,465,7.98
howarry01,26400000.0,33.0,9.0,L,L,1B,Philadelphia Phillies,0.906,5018,695,1176,311,963,588,1401,143,2367,18.78
jacksry02,646800.0,25.0,1.0,R,R,2B,St. Louis Cardinals,0.203,25,2,2,0,0,1,5,0,2,-0.48
langery01,646800.0,33.0,11.0,L,L,OF,Toronto Blue Jays,0.704,1474,177,283,33,125,192,388,16,464,3.12
lavarry01,646800.0,25.0,2.0,R,R,C,Boston Red Sox,0.585,291,24,56,5,34,17,68,0,88,-1.04
ludwiry01,2640000.0,34.0,11.0,R,L,OF,Cincinnati Reds,0.792,3586,426,836,145,542,308,794,15,1468,11.71
raburry01,1320000.0,32.0,9.0,R,R,OF,Cleveland Guardians,0.762,1996,263,469,70,271,142,483,6,808,4.32
roberry01,3894000.0,32.0,7.0,R,R,3B,Tampa Bay Rays,0.713,1670,204,363,46,169,163,313,5,580,5.92
sweenry01,646800.0,28.0,7.0,L,L,OF,Chicago Cubs,0.721,2112,243,532,20,204,168,309,9,735,7.01
wheelry01,646800.0,24.0,1.0,L,R,3B,Colorado Rockies,0.6,161,12,35,1,17,10,32,0,48,-0.77
zimmery01,18612000.0,28.0,8.0,R,R,3B,Washington Nationals,0.829,4943,664,1266,179,672,455,867,40,2113,33.68
perezsa02,1320000.0,23.0,2.0,R,R,C,Kansas City Royals,0.782,989,106,281,27,139,40,110,5,421,8.61
fuldsa01,957000.0,31.0,6.0,L,L,OF,Tampa Bay Rays,0.644,808,103,167,6,54,80,109,1,235,2.5700000000000003
leonsa01,646800.0,24.0,1.0,B,R,C,Washington Nationals,0.701,37,2,8,0,2,4,12,0,10,0.06
gennesc01,646800.0,23.0,0.0,L,R,2B,Milwaukee Brewers,0.835,230,29,69,6,21,10,42,0,102,1.52
cousisc01,646800.0,28.0,3.0,L,L,OF,Los Angeles Angels,0.515,193,15,32,2,9,12,61,2,51,-0.52
hairssc01,3300000.0,33.0,9.0,R,R,OF,Chicago Cubs,0.744,2573,294,573,105,305,171,551,5,1051,7.2
sizemsc01,660000.0,28.0,3.0,R,R,3B,Oakland Athletics,0.709,598,69,123,14,70,68,154,0,197,0.72
vanslsc01,646800.0,26.0,1.0,R,R,OF,Los Angeles Dodgers,0.724,209,17,40,9,26,22,51,0,77,0.42
haltose01,646800.0,26.0,0.0,R,R,1B,Milwaukee Brewers,0.687,111,9,24,4,17,5,31,0,40,-0.43
rodrise01,1320000.0,28.0,5.0,R,R,2B,Tampa Bay Rays,0.664,1594,177,320,33,145,120,380,4,506,7.71
smithse01,4851000.0,30.0,6.0,L,L,OF,Oakland Athletics,0.798,2300,304,539,73,273,231,443,22,928,5.41
petersh01,646800.0,25.0,0.0,L,L,OF,Oakland Athletics,0.393,8,1,1,0,1,1,3,0,1,0.02
robinsh01,657360.0,28.0,4.0,R,R,OF,St. Louis Cardinals,0.643,386,43,84,5,33,38,53,2,112,1.0499999999999998
victosh01,17160000.0,32.0,10.0,R,R,OF,Boston Red Sox,0.774,4827,698,1200,105,470,359,573,11,1870,30.86
duncash01,726000.0,33.0,6.0,R,R,OF,Tampa Bay Rays,0.724,997,117,200,43,144,97,243,4,371,1.0299999999999998
choosh01,9735000.0,30.0,8.0,L,L,OF,Cincinnati Reds,0.854,3677,497,900,104,427,449,767,31,1451,26.05
schumsk01,1980000.0,33.0,8.0,L,R,OF,Los Angeles Dodgers,0.716,3043,371,788,25,241,239,375,12,1026,3.66
castrst01,7731429.0,23.0,3.0,R,R,SS,Chicago Cubs,0.726,2617,281,692,37,229,130,396,14,989,7.78
martest01,660000.0,24.0,1.0,R,R,OF,Pittsburgh Pirates,0.772,748,101,186,17,52,33,188,2,298,6.01
drewst01,12540000.0,30.0,7.0,L,R,SS,Boston Red Sox,0.764,3918,471,926,90,416,347,728,29,1526,15.86
vogtst01,646800.0,28.0,1.0,L,R,C,Oakland Athletics,0.598,175,18,34,4,16,11,30,1,54,0.0799999999999999
clevest01,654720.0,27.0,2.0,L,R,C,Chicago Cubs,0.541,244,19,46,1,18,17,44,0,63,-1.17
lombast02,661650.0,24.0,2.0,B,R,2B,Washington Nationals,0.639,755,68,186,5,50,28,84,2,241,-0.39
pearcst01,924000.0,30.0,6.0,R,R,OF,Baltimore Orioles,0.695,847,80,177,17,91,80,170,3,280,0.8499999999999999
susdost01,646800.0,27.0,0.0,L,L,OF,Philadelphia Phillies,0.429,7,1,1,0,0,0,1,0,2,-0.08
lerudst01,646800.0,28.0,1.0,L,R,C,Philadelphia Phillies,0.266,15,1,2,0,0,0,6,0,2,-0.2299999999999999
teagata01,858000.0,29.0,5.0,R,R,C,Baltimore Orioles,0.656,518,56,96,20,63,35,183,0,182,0.97
fieldth01,646800.0,26.0,2.0,R,R,2B,Los Angeles Angels,0.496,81,8,17,0,3,5,22,0,17,-0.1099999999999999
nealth01,646800.0,25.0,1.0,R,R,OF,New York Yankees,0.455,41,3,7,0,2,1,10,0,8,-0.5700000000000001
beckhti01,646800.0,23.0,0.0,R,R,SS,Tampa Bay Rays,0.804,8,1,3,0,1,0,0,0,3,0.06
federti01,648120.0,25.0,2.0,R,R,C,Los Angeles Dodgers,0.624,193,12,40,4,17,13,62,5,60,0.16
cunnito01,646800.0,24.0,0.0,B,R,OF,Atlanta Braves,0.5,8,2,2,0,0,0,3,0,2,-0.05
frazito01,696300.0,27.0,2.0,R,R,3B,Cincinnati Reds,0.764,1186,135,265,44,155,93,255,2,475,6.0600000000000005
heltoto01,8151000.0,39.0,16.0,L,L,1B,Colorado Rockies,0.953,9453,1401,2519,369,1406,1335,1175,185,4292,61.75
medicto01,646800.0,25.0,0.0,R,R,1B,San Diego Padres,0.829,79,9,20,3,10,10,23,0,31,0.66
abreuto01,657360.0,28.0,6.0,B,R,2B,San Francisco Giants,0.661,611,61,147,6,60,22,116,2,216,-0.33
campato01,656700.0,27.0,2.0,L,L,OF,Arizona Diamondbacks,0.615,401,60,95,1,11,27,87,1,109,1.83
cruzto03,663960.0,26.0,2.0,R,R,C,St. Louis Cardinals,0.602,332,32,74,2,30,13,57,2,104,-1.06
sanchto01,646800.0,25.0,0.0,R,R,C,Pittsburgh Pirates,0.688,66,9,14,2,5,3,14,0,24,0.06
hunteto01,15840000.0,37.0,16.0,R,R,OF,Detroit Tigers,0.801,8539,1158,2170,314,1227,603,1547,51,3629,50.37
hafnetr01,2640000.0,36.0,11.0,L,R,1B,New York Yankees,0.874,4782,619,1107,213,731,598,976,81,2022,24.82
ishiktr01,646800.0,29.0,7.0,L,L,1B,Baltimore Orioles,0.722,859,99,201,19,111,67,203,9,308,1.3199999999999998
snidetr01,666600.0,25.0,5.0,L,L,OF,Pittsburgh Pirates,0.701,1347,153,295,37,146,107,359,7,487,1.59
darnatr01,646800.0,24.0,0.0,R,R,C,New York Mets,0.549,112,4,20,1,5,12,21,0,26,-0.31
crowetr01,646800.0,29.0,4.0,B,R,OF,Houston Astros,0.616,894,94,196,4,68,60,160,1,263,0.15
plouftr01,686400.0,27.0,3.0,R,R,3B,Minnesota Twins,0.711,1351,154,294,48,144,96,289,1,504,0.8300000000000001
tulowtr01,13200000.0,28.0,7.0,R,R,SS,Colorado Rockies,0.876,3689,543,961,155,552,361,584,37,1659,32.09
gosewtu01,646800.0,29.0,0.0,R,R,C,Arizona Diamondbacks,0.396,47,1,8,0,3,0,8,0,10,-0.3
wiggity01,3300000.0,35.0,11.0,R,R,3B,St. Louis Cardinals,0.758,4949,558,1170,169,594,371,891,23,1950,2.83
colvity01,3003000.0,27.0,4.0,L,L,OF,Colorado Rockies,0.743,1167,148,259,47,160,70,307,6,489,1.1099999999999997
flowety01,673200.0,27.0,4.0,R,R,C,Chicago White Sox,0.651,592,61,106,22,53,47,201,1,197,1.64
greenty02,660000.0,29.0,4.0,R,R,2B,Chicago White Sox,0.645,746,86,151,17,61,52,201,7,240,-0.4
moorety01,650760.0,26.0,1.0,R,R,1B,Washington Nationals,0.72,349,36,78,14,50,22,104,1,138,-1.11
pastoty01,646800.0,23.0,1.0,R,R,SS,Atlanta Braves,0.619,221,26,50,2,13,11,37,1,65,-1.36
wellsve01,32528571.0,34.0,14.0,R,R,OF,New York Yankees,0.778,7212,930,1794,270,958,472,956,24,3051,28.56
martivi01,17160000.0,34.0,11.0,B,R,C,Detroit Tigers,0.833,5487,653,1480,157,824,511,595,68,2268,28.51
castiwe01,663960.0,26.0,3.0,R,R,C,Chicago Cubs,0.748,652,60,157,14,59,52,159,5,237,5.23
myerswi01,646800.0,22.0,0.0,R,R,OF,Tampa Bay Rays,0.832,373,50,98,13,53,33,91,6,160,2.18
nievewi01,1056000.0,35.0,11.0,R,R,C,Arizona Diamondbacks,0.597,1118,78,249,8,103,59,190,11,323,-2.49
tovarwi01,646800.0,21.0,0.0,R,R,SS,New York Mets,0.494,19,1,3,0,2,1,3,1,3,-0.01
rosarwi01,648120.0,24.0,2.0,R,R,C,Colorado Rockies,0.813,949,136,249,52,158,42,228,2,453,3.4000000000000004
ramirwi01,646800.0,27.0,4.0,R,R,OF,Minnesota Twins,0.716,130,16,32,1,11,8,37,0,47,-0.11
middlwi01,657360.0,24.0,1.0,R,R,3B,Boston Red Sox,0.756,660,75,156,32,103,33,168,3,284,1.75
venabwi01,3531000.0,30.0,5.0,L,L,OF,San Diego Padres,0.753,2289,289,530,67,241,184,542,21,890,11.68
bloomwi01,2508000.0,35.0,11.0,R,R,OF,Arizona Diamondbacks,0.666,2925,381,730,17,207,183,449,6,930,2.03
florewi01,646800.0,21.0,0.0,R,R,2B,New York Mets,0.543,101,8,20,1,13,5,23,0,28,-0.6
betemwi01,2640000.0,31.0,12.0,B,R,3B,Baltimore Orioles,0.774,2335,264,558,75,283,211,612,18,925,2.77
ramoswi01,661650.0,25.0,3.0,R,R,C,Washington Nationals,0.77,916,93,226,35,126,67,149,11,373,5.19
bogaexa01,646800.0,20.0,0.0,R,R,SS,Boston Red Sox,0.684,50,7,11,1,5,5,13,0,16,0.34
paulxa01,666600.0,28.0,4.0,L,R,OF,Cincinnati Reds,0.692,746,81,171,12,71,59,161,5,253,-0.72
molinya01,18744000.0,30.0,9.0,R,R,C,St. Louis Cardinals,0.743,4601,411,1183,89,546,328,407,37,1682,27.630000000000003
navarya01,646800.0,25.0,3.0,R,R,SS,Baltimore Orioles,0.525,199,19,37,2,20,14,52,1,48,-0.96
gomesya01,646800.0,25.0,1.0,R,R,C,Cleveland Guardians,0.777,433,54,106,15,51,24,99,0,177,4.0200000000000005
puigya01,2640000.0,22.0,0.0,R,R,OF,Los Angeles Dodgers,0.925,432,66,122,19,42,36,97,6,204,4.7
grandya01,1306800.0,24.0,1.0,B,R,C,San Diego Padres,0.809,334,41,76,9,45,49,57,3,120,3.2
cespeyo01,11220000.0,27.0,1.0,R,R,OF,Oakland Athletics,0.796,1114,144,269,49,162,80,239,10,480,5.390000000000001
alonsyo01,1478400.0,26.0,3.0,L,R,1B,San Diego Padres,0.741,1121,92,279,20,125,104,179,14,395,2.5
torreyo01,1320000.0,34.0,12.0,R,R,C,Colorado Rockies,0.694,3183,306,737,56,339,222,544,18,1091,5.42
escobyu01,6600000.0,30.0,6.0,R,R,SS,Tampa Bay Rays,0.736,3889,470,957,62,354,352,438,13,1328,23.41
